12238;R78.8;Finding of other specified substance not normally found in blood
12239;R78.9;Finding of unspecified substance not normally found in blood
12240;R79;Other abnormal findings of blood chemistry
12241;R79.0;Abnormal level of blood mineral
12242;R79.8;Other specified abnormal findings of blood chemistry
12243;R79.9;Abnormal finding of blood chemistry, unspecified
12244;R80;Isolated proteinuria
12245;R81;Glycosuria
12246;R82;Other abnormal findings in urine
12247;R82.0;Chyluria
12248;R82.1;Myoglobinuria
12249;R82.2;Biliuria
12250;R82.3;Haemoglobinuria
12251;R82.4;Acetonuria
12252;R82.5;Elevated urine levels of drugs, medicaments and biolog substance
12253;R82.6;Abnormal urine levels of substance chiefly nonmedicinal as to sources
12254;R82.7;Abnormal findings on microbiological examination of urine
12255;R82.8;Abnormal find on cytological and histological examination of urine
12256;R82.9;Other and unspecified abnormal findings in urine
12257;R83;Abnormal findings in cerebrospinal fluid
12258;R83.0;Abnormal findings in cerebrospinal fluid, abnormal level of enzymes
12259;R83.1;Abnormal findings in cerebrospinal fluid, abnormal level of hormones
12260;R83.2;Abnormal findings in cerebrospinal fluid, abnormal level other drugs,  medicaments and biological substance
12261;R83.3;Abnormal findings in cerebrospinal fluid, abnormal level substance chiefly nonmedicinal as to source
12262;R83.4;Abnormal findings in cerebrospinal fluid, abnormal immunological findings
12263;R83.5;Abnormal findings in cerebrospinal fluid, abnormal microbiological findings
12264;R83.6;Abnormal findings in cerebrospinal fluid, abnormal cytological findings
12265;R83.7;Abnormal findings in cerebrospinal fluid, abnormal histological findings
12266;R83.8;Abnormal findings in cerebrospinal fluid, other abnormal findings
12267;R83.9;Abnormal findings in cerebrospinal fluid, unspecified abnormal finding
12268;R84;Abnormal findings in specimens from respiratory organs and thorax
12269;R84.0;Abnormal findings in specimens from respiratory organs and thorax, abnormal level of enzymes
12270;R84.1;Abnormal findings in specimens from respiratory organs and thorax, abnormal level of hormones
12271;R84.2;Abnormal findings in specimens from respiratory organs and thorax,  abnormal level other drugs,  medicaments and biological substance
12272;R84.3;Abnormal findings in specimens from respiratory organs and thorax, abnormal level substance chiefly nonmedicinal as to source
12273;R84.4;Abnormal findings in specimens from respiratory organs and thorax, abnormal immunological findings
12274;R84.5;Abnormal findings in specimens from respiratory organs and thorax,  abnormal microbiological findings
12275;R84.6;Abnormal findings in specimens from respiratory organs and thorax, abnormal cytological findings
12276;R84.7;Abnormal findings in specimens from respiratory organs and thorax, abnormal histological findings
12277;R84.8;Abnormal findings in specimens from respiratory organs and thorax, other abnormal findings
12278;R84.9;Abnormal findings in specimens from respiratory organs and thorax, unspecified abnormal finding
12279;R85;Abnormal findings in specimens from digestive organs and abdominal cavity
12280;R85.0;Abnormal finding in specimens from digestive organs and abnomoinal cavity, abnormal level of enzymes
12281;R85.1;Abnormal finding in specimens from digestive organs and abnomoinal cavity, abnormal level of hormones
12282;R85.2;Abnormal finding in specimens from digestive organs and abnomoinal cavity, abnormal level other drugs,  medicaments and biological substance
12283;R85.3;Abnormal finding in specimens from digestive organs and abnomoinal cavity, abnormal level substance chiefly nonmedicinal as to source
12284;R85.4;Abnormal finding in specimens from digestive organs and abnomoinal cavity, abnormal immunological findings
12285;R85.5;Abnormal finding in specimens from digestive organs and abnomoinal cavity, abnormal microbiological findings
12286;R85.6;Abnormal finding in specimens from digestive organs and abnomoinal cavity, abnormal cytological findings
12287;R85.7;Abnormal finding in specimens from digestive organs and abnomoinal cavity, abnormal histological findings
12288;R85.8;Abnormal finding in specimens from digestive organs and abnomoinal cavity,  other abnormal findings
12289;R85.9;Abnormal finding in specimens from digestive organs and abnomoinal cavity, unspecified abnormal finding
12290;R86;Abnormal findings in specimens from male genital organs
12291;R86.0;Abnormal findings in specimens from male genital organs, abnormal level of enzymes
12292;R86.1;Abnormal findings in specimens from male genital organs, abnormal level of hormones
12293;R86.2;Abnormal findings in specimens from male genital organs, abnormal level other drugs,  medicaments and biological substance
12294;R86.3;Abnormal findings in specimens from male genital organs, abnormal level substance chiefly nonmedicinal as to source
12295;R86.4;Abnormal findings in specimens from male genital organs, abnormal immunological findings
12296;R86.5;Abnormal findings in specimens from male genital organs,  abnormal microbiological findings
12297;R86.6;Abnormal findings in specimens from male genital organs, abnormal cytological findings
12298;R86.7;Abnormal findings in specimens from male genital organs, abnormal histological findings
12299;R86.8;Abnormal findings in specimens from male genital organs, other abnormal findings
12300;R86.9;Abnormal findings in specimens from male genital organs, unspecified abnormal finding
12301;R87;Abnormal findings in specimens from female genital organs
12302;R87.0;Abnormal findings in specimens from famale genital organs, abnormal level of enzymes
12303;R87.1;Abnormal findings in specimens from famale genital organs, abnormal level of hormones
12304;R87.2;Abnormal findings in specimens from famale genital organs, abnormal level other drugs,  medicaments and biological substance
12305;R87.3;Abnormal findings in specimens from famale genital organs, abnormal level substance chiefly nonmedicinal as to source
12306;R87.4;Abnormal findings in specimens from famale genital organs, abnormal immunological findings
12307;R87.5;Abnormal findings in specimens from famale genital organs, abnormal microbiological findings
12308;R87.6;Abnormal findings in specimens from famale genital organs, abnormal cytological findings
12309;R87.7;Abnormal findings in specimens from famale genital organs, abnormal histological findings
12310;R87.8;Abnormal findings in specimens from famale genital organs, other abnormal findings
12311;R87.9;Abnormal findings in specimens from famale genital organs, unspecified abnormal finding
12312;R89;Abnormal findings in specimens from other organs, systems and tissues
12313;R89.0;Abnormal findings in specimens from other organs,systems and tissue,  abnormal level of enzymes
12314;R89.1;Abnormal findings in specimens from other organs,systems and tissue,  abnormal level of hormones
12315;R89.2;Abnormal findings in specimens from other organs,systems and tissue, abnormal level other drugs,  medicaments and biological substance
12316;R89.3;Abnormal findings in specimens from other organs,systems and tissue, abnormal level substance chiefly nonmedicinal as to source
12317;R89.4;Abnormal findings in specimens from other organs,systems and tissue, abnormal immunological findings
12318;R89.5;Abnormal findings in specimens from other organs,systems and tissue,  abnormal microbiological findings
12319;R89.6;Abnormal findings in specimens from other organs,systems and tissue, abnormal cytological findings
12320;R89.7;Abnormal findings in specimens from other organs,systems and tissue, abnormal histological findings
12321;R89.8;Abnormal findings in specimens from other organs,systems and tissue, other abnormal findings
12322;R89.9;Abnormal findings in specimens from other organs,systems and tissue, unspecified abnormal finding
12323;R90;Abnormal findings on diagnostic imaging of central nervous system
12324;R90.0;Intracranial space-occupying lesion
12325;R90.8;Other abnormal findings on diagnostic imaging of central nervous system
12326;R91;Abnormal findings on diagnostic imaging of lung
12327;R92;Abnormal findings on diagnostic imaging of breast
12328;R93;Abnormal findings on diagnostic imaging of other body structures
12329;R93.0;Abnormal findings on diagnostic imaging of skull and head NEC
12330;R93.1;Abnormal findings on diagnostic imaging of heart and coronary circulation
12331;R93.2;Abnormal findings diagnostic imaging of liver and biliary tract
12332;R93.3;Abnormal findings diagnostic imaging of other parts of digestive tract
12333;R93.4;Abnormal findings on diagnostic imaging of urinary organs
12334;R93.5;Abnormal findings on diagnostic imaging of other abdominal regions, including retroperitoneum
12335;R93.6;Abnormal findings on diagnostic imaging of limbs
12336;R93.7;Abnormal findings on diagnostic imaging of other parts of musculoskeletal system
12337;R93.8;Abnormal findings on diagnostic imaging of other specified body structures
12338;R94;Abnormal results of function studies
12339;R94.0;Abnormal results of function studies of central nervous system
12340;R94.1;Abnormal results function studies peripheral nervous system special senses
12341;R94.2;Abnormal results of pulmonary function studies
12342;R94.3;Abnormal results of cardiovascular function studies
12343;R94.4;Abnormal results of kidney function studies
12344;R94.5;Abnormal results of liver function studies
12345;R94.6;Abnormal results of thyroid function studies
12346;R94.7;Abnormal results of other endocrine function studies
12347;R94.8;Abnormal  results of function studies of other organs and systems
12348;R95;Sudden infant death syndrome
12349;R96;Other sudden death, cause unknown
12350;R96.0;Instantaneous death
12351;R96.1;Death occurring less than 24 hr from onset symptoms not otherwise explained
12352;R98;Unattended death
12353;R99;Other ill-defined and unspecified cause of mortality
12354;S00;Superficial injury of head
12355;S00.0;Superficial injury of scalp
12356;S00.1;Contusion of eyelid and periocular area
12357;S00.2;Other superficial injuries of eyelid and periocular area
12358;S00.3;Superficial injury of nose
12359;S00.4;Superficial injury of ear
12360;S00.5;Superficial injury of lip and oral cavity
12361;S00.7;Multiple superficial injuries of head
12362;S00.8;Superficial injury of other parts of head
12363;S00.9;Superficial injury of head, part unspecified
12364;S01;Open wound of head
12365;S01.0;Open wound of scalp
12366;S01.1;Open wound of eyelid and periocular area
12367;S01.2;Open wound of nose
12368;S01.3;Open wound of ear
12369;S01.4;Open wound of cheek and temporomandibular area
12370;S01.5;Open wound of lip and oral cavity
12371;S01.7;Multiple open wounds of head
12372;S01.8;Open wound of other parts of head
12373;S01.9;Open wound of head, part unspecified
12374;S02;Fracture of skull and facial bones
12375;S02.0;Fracture of vault of skull
12376;S02.00;Fracture of vault of skull, closed
12377;S02.01;Fracture of vault of skull, open
12378;S02.1;Fracture of base of skull
12379;S02.10;Fracture of base of skull, closed
12380;S02.11;Fracture of base of skull, open
12381;S02.2;Fracture of nasal bones
12382;S02.20;Fracture of nasal bones, closed
12383;S02.21;Fracture of nasal bones, open
12384;S02.3;Fracture of orbital floor
12385;S02.30;Fracture of orbital floor, closed
12386;S02.31;Fracture of orbital floor, open
12387;S02.4;Fracture of malar and maxillary bones
12388;S02.40;Fracture of malar and maxillary bones, closed
12389;S02.41;Fracture of malar and maxillary bones, open
12390;S02.5;Fracture of tooth
12391;S02.50;Fracture of tooth, closed
12392;S02.51;Fracture of tooth, open
12393;S02.6;Fracture of mandible
12394;S02.60;Fracture of mandible, closed
12395;S02.61;Fracture of mandible, open
12396;S02.7;Multiple fractures involving skull and facial bones
12397;S02.70;Multiple fractures involving skull and facial bones, closed
12398;S02.71;Multiple fractures involving skull and facial bones, open
12399;S02.8;Fractures of other skull and facial bones
12400;S02.80;Fractures of other skull and facial bones, closed
12401;S02.81;Fractures of other skull and facial bones, open
12402;S02.9;Fracture of skull and facial bones, part unspecified
12403;S02.90;Fracture of skull and facial bones, part unspecified, closed
12404;S02.91;Fracture of skull and facial bones, part unspecified, open
12405;S03;Dislocation, sprain and strain of joints and ligaments of head
12406;S03.0;Dislocation of jaw
12407;S03.1;Dislocation of septal cartilage of nose
12408;S03.2;Dislocation of tooth
12409;S03.3;Dislocation of other and unspecified parts of head
12410;S03.4;Sprain and strain of jaw
12411;S03.5;Sprain and strain joints ligs other and unspec parts head
12412;S04;Injury of cranial nerves
12413;S04.0;Injury of optic nerve and pathways
12414;S04.1;Injury of oculomotor nerve
12415;S04.2;Injury of trochlear nerve
12416;S04.3;Injury of trigeminal nerve
12417;S04.4;Injury of abducent nerve
12418;S04.5;Injury of facial nerve
12419;S04.6;Injury of acoustic nerve
12420;S04.7;Injury of accessory nerve
12421;S04.8;Injury of other cranial nerves
12422;S04.9;Injury of unspecified cranial nerve
12423;S05;Injury of eye and orbit
12424;S05.0;Injury conjunctiva corneal abras without ment foreign body
12425;S05.1;Contusion of eyeball and orbital tissues
12426;S05.2;Ocular lacn and rupture with prolapse or loss intraoc tiss
12427;S05.3;Ocular lacn without prolapse or loss of intraocular tissue
12428;S05.4;Penetrating wound of orbit with or without foreign body
12429;S05.5;Penetrating wound of eyeball with foreign body
12430;S05.6;Penetrating wound of eyeball without foreign body
12431;S05.7;Avulsion of eye
12432;S05.8;Other injuries of eye and orbit
12433;S05.9;Injury of eye and orbit, unspecified
12434;S06;Intracranial injury
12435;S06.0;Concussion
12436;S06.00;Concussion, without open intracranial wound
12437;S06.01;Concussion, with open  intracranial wound
12438;S06.1;Traumatic cerebral oedema
12439;S06.10;Traumatic cerebral oedema, without open intracranial wound
12440;S06.11;Traumatic cerebral oedema, with open intracranial wound
12441;S06.2;Diffuse brain injury
12442;S06.20;Diffuse brain injury, without open intracranial wound
12443;S06.21;Diffuse brain injury, with open intracranial wound
12444;S06.3;Focal brain injury
12445;S06.30;Focal brain injury, without open intracranial wound
12446;S06.31;Focal brain injury, with open intracranial wound
12447;S06.4;Epidural haemorrhage
12448;S06.40;Epidural haemorrhage, without open intracranial wound
12449;S06.41;Epidural haemorrhage, with open intracranial wound
12450;S06.5;Traumatic subdural haemorrhage
12451;S06.50;Traumatic subdural haemorrhage, without open intracranial wound
12452;S06.51;Traumatic subdural haemorrhage, with open intracranial wound
12453;S06.6;Traumatic subarachnoid haemorrhage
12454;S06.60;Traumatic subarachnoid haemorrhage, without open intracranial wound
12455;S06.61;Traumatic subarachnoid haemorrhage, with open intracranial wound
12456;S06.7;Intracranial injury with prolonged coma
12457;S06.70;Intracranial injury with prolonged coma, without open intracranial wound
12458;S06.71;Intracranial injury with prolonged coma, with open intracranial wound
12459;S06.8;Other intracranial injuries
12460;S06.80;Other intracranial injuries, without open intracranial wound
12461;S06.81;Other intracranial injuries, with open intracranial wound
12462;S06.9;Intracranial injury, unspecified
12463;S06.90;Intracranial injury, unspecified, without open intracranial wound
12464;S06.91;Intracranial injury, unspecified, with open intracranial wound
12465;S07;Crushing injury of head
12466;S07.0;Crushing injury of face
12467;S07.1;Crushing injury of skull
12468;S07.8;Crushing injury of other parts of head
12469;S07.9;Crushing injury of head, part unspecified
