14222,S68623,Partial traumatic transphalangeal amputation of left middle finger
14223,S68624,Partial traumatic transphalangeal amputation of right ring finger
14224,S68625,Partial traumatic transphalangeal amputation of left ring finger
14225,S68626,Partial traumatic transphalangeal amputation of right little finger
14226,S68627,Partial traumatic transphalangeal amputation of left little finger
14227,S68628,Partial traumatic transphalangeal amputation of other finger
14228,S68629,Partial traumatic transphalangeal amputation of unspecified finger
14229,S687,Traumatic transmetacarpal amputation of hand
14230,S6871,Complete traumatic transmetacarpal amputation of hand
14231,S68711,Complete traumatic transmetacarpal amputation of right hand
14232,S68712,Complete traumatic transmetacarpal amputation of left hand
14233,S68719,Complete traumatic transmetacarpal amputation of unspecified hand
14234,S6872,Partial traumatic transmetacarpal amputation of hand
14235,S68721,Partial traumatic transmetacarpal amputation of right hand
14236,S68722,Partial traumatic transmetacarpal amputation of left hand
14237,S68729,Partial traumatic transmetacarpal amputation of unspecified hand
14238,S69,Other and unspecified injuries of wrist, hand and finger(s)
14239,S698,Other specified injuries of wrist, hand and finger(s)
14240,S6980,Other specified injuries of unspecified wrist, hand and finger(s)
14241,S6981,Other specified injuries of right wrist, hand and finger(s)
14242,S6982,Other specified injuries of left wrist, hand and finger(s)
14243,S699,Unspecified injury of wrist, hand and finger(s)
14244,S6990,Unspecified injury of unspecified wrist, hand and finger(s)
14245,S6991,Unspecified injury of right wrist, hand and finger(s)
14246,S6992,Unspecified injury of left wrist, hand and finger(s)
14247,S70,Superficial injury of hip and thigh
14248,S700,Contusion of hip
14249,S7000,Contusion of unspecified hip
14250,S7001,Contusion of right hip
14251,S7002,Contusion of left hip
14252,S701,Contusion of thigh
14253,S7010,Contusion of unspecified thigh
14254,S7011,Contusion of right thigh
14255,S7012,Contusion of left thigh
14256,S702,Other superficial injuries of hip
14257,S7021,Abrasion of hip
14258,S70211,Abrasion, right hip
14259,S70212,Abrasion, left hip
14260,S70219,Abrasion, unspecified hip
14261,S7022,Blister (nonthermal) of hip
14262,S70221,Blister (nonthermal), right hip
14263,S70222,Blister (nonthermal), left hip
14264,S70229,Blister (nonthermal), unspecified hip
14265,S7024,External constriction of hip
14266,S70241,External constriction, right hip
14267,S70242,External constriction, left hip
14268,S70249,External constriction, unspecified hip
14269,S7025,Superficial foreign body of hip
14270,S70251,Superficial foreign body, right hip
14271,S70252,Superficial foreign body, left hip
14272,S70259,Superficial foreign body, unspecified hip
14273,S7026,Insect bite (nonvenomous) of hip
14274,S70261,Insect bite (nonvenomous), right hip
14275,S70262,Insect bite (nonvenomous), left hip
14276,S70269,Insect bite (nonvenomous), unspecified hip
14277,S7027,Other superficial bite of hip
14278,S70271,Other superficial bite of hip, right hip
14279,S70272,Other superficial bite of hip, left hip
14280,S70279,Other superficial bite of hip, unspecified hip
14281,S703,Other superficial injuries of thigh
14282,S7031,Abrasion of thigh
14283,S70311,Abrasion, right thigh
14284,S70312,Abrasion, left thigh
14285,S70319,Abrasion, unspecified thigh
14286,S7032,Blister (nonthermal) of thigh
14287,S70321,Blister (nonthermal), right thigh
14288,S70322,Blister (nonthermal), left thigh
14289,S70329,Blister (nonthermal), unspecified thigh
14290,S7034,External constriction of thigh
14291,S70341,External constriction, right thigh
14292,S70342,External constriction, left thigh
14293,S70349,External constriction, unspecified thigh
14294,S7035,Superficial foreign body of thigh
14295,S70351,Superficial foreign body, right thigh
14296,S70352,Superficial foreign body, left thigh
14297,S70359,Superficial foreign body, unspecified thigh
14298,S7036,Insect bite (nonvenomous) of thigh
14299,S70361,Insect bite (nonvenomous), right thigh
14300,S70362,Insect bite (nonvenomous), left thigh
14301,S70369,Insect bite (nonvenomous), unspecified thigh
14302,S7037,Other superficial bite of thigh
14303,S70371,Other superficial bite of right thigh
14304,S70372,Other superficial bite of left thigh
14305,S70379,Other superficial bite of unspecified thigh
14306,S709,Unspecified superficial injury of hip and thigh
14307,S7091,Unspecified superficial injury of hip
14308,S70911,Unspecified superficial injury of right hip
14309,S70912,Unspecified superficial injury of left hip
14310,S70919,Unspecified superficial injury of unspecified hip
14311,S7092,Unspecified superficial injury of thigh
14312,S70921,Unspecified superficial injury of right thigh
14313,S70922,Unspecified superficial injury of left thigh
14314,S70929,Unspecified superficial injury of unspecified thigh
14315,S71,Open wound of hip and thigh
14316,S710,Open wound of hip
14317,S7100,Unspecified open wound of hip
14318,S71001,Unspecified open wound, right hip
14319,S71002,Unspecified open wound, left hip
14320,S71009,Unspecified open wound, unspecified hip
14321,S7101,Laceration without foreign body of hip
14322,S71011,Laceration without foreign body, right hip
14323,S71012,Laceration without foreign body, left hip
14324,S71019,Laceration without foreign body, unspecified hip
14325,S7102,Laceration with foreign body of hip
14326,S71021,Laceration with foreign body, right hip
14327,S71022,Laceration with foreign body, left hip
14328,S71029,Laceration with foreign body, unspecified hip
14329,S7103,Puncture wound without foreign body of hip
14330,S71031,Puncture wound without foreign body, right hip
14331,S71032,Puncture wound without foreign body, left hip
14332,S71039,Puncture wound without foreign body, unspecified hip
14333,S7104,Puncture wound with foreign body of hip
14334,S71041,Puncture wound with foreign body, right hip
14335,S71042,Puncture wound with foreign body, left hip
14336,S71049,Puncture wound with foreign body, unspecified hip
14337,S7105,Open bite of hip
14338,S71051,Open bite, right hip
14339,S71052,Open bite, left hip
14340,S71059,Open bite, unspecified hip
14341,S711,Open wound of thigh
14342,S7110,Unspecified open wound of thigh
14343,S71101,Unspecified open wound, right thigh
14344,S71102,Unspecified open wound, left thigh
14345,S71109,Unspecified open wound, unspecified thigh
14346,S7111,Laceration without foreign body of thigh
14347,S71111,Laceration without foreign body, right thigh
14348,S71112,Laceration without foreign body, left thigh
14349,S71119,Laceration without foreign body, unspecified thigh
14350,S7112,Laceration with foreign body of thigh
14351,S71121,Laceration with foreign body, right thigh
14352,S71122,Laceration with foreign body, left thigh
14353,S71129,Laceration with foreign body, unspecified thigh
14354,S7113,Puncture wound without foreign body of thigh
14355,S71131,Puncture wound without foreign body, right thigh
14356,S71132,Puncture wound without foreign body, left thigh
14357,S71139,Puncture wound without foreign body, unspecified thigh
14358,S7114,Puncture wound with foreign body of thigh
14359,S71141,Puncture wound with foreign body, right thigh
14360,S71142,Puncture wound with foreign body, left thigh
14361,S71149,Puncture wound with foreign body, unspecified thigh
14362,S7115,Open bite of thigh
14363,S71151,Open bite, right thigh
14364,S71152,Open bite, left thigh
14365,S71159,Open bite, unspecified thigh
14366,S72,Fracture of femur
14367,S720,Fracture of head and neck of femur
14368,S7200,Fracture of unspecified part of neck of femur
14369,S72001,Fracture of unspecified part of neck of right femur
14370,S72002,Fracture of unspecified part of neck of left femur
14371,S72009,Fracture of unspecified part of neck of unspecified femur
14372,S7201,Unspecified intracapsular fracture of femur
14373,S72011,Unspecified intracapsular fracture of right femur
14374,S72012,Unspecified intracapsular fracture of left femur
14375,S72019,Unspecified intracapsular fracture of unspecified femur
14376,S7202,Fracture of epiphysis (separation) (upper) of femur
14377,S72021,Displaced fracture of epiphysis (separation) (upper) of right femur
14378,S72022,Displaced fracture of epiphysis (separation) (upper) of left femur
14379,S72023,Displaced fracture of epiphysis (separation) (upper) of unspecified femur
14380,S72024,Nondisplaced fracture of epiphysis (separation) (upper) of right femur
14381,S72025,Nondisplaced fracture of epiphysis (separation) (upper) of left femur
14382,S72026,Nondisplaced fracture of epiphysis (separation) (upper) of unspecified femur
14383,S7203,Midcervical fracture of femur
14384,S72031,Displaced midcervical fracture of right femur
14385,S72032,Displaced midcervical fracture of left femur
14386,S72033,Displaced midcervical fracture of unspecified femur
14387,S72034,Nondisplaced midcervical fracture of right femur
14388,S72035,Nondisplaced midcervical fracture of left femur
